,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
289135,C562221,21916,SET 12 RETRO WHITE CHALK STICKS,-24,2011-08-03 14:22:00,0.42,16525.0,United Kingdom
289136,C562221,21155,RED RETROSPOT PEG BAG,-6,2011-08-03 14:22:00,2.55,16525.0,United Kingdom
289137,C562221,21154,RED RETROSPOT OVEN GLOVE ,-10,2011-08-03 14:22:00,1.25,16525.0,United Kingdom
289138,C562221,20685,DOORMAT RED RETROSPOT,-10,2011-08-03 14:22:00,6.75,16525.0,United Kingdom
289139,562222,84946,ANTIQUE SILVER T-LIGHT GLASS,288,2011-08-03 14:33:00,1.06,18073.0,United Kingdom
289140,562222,22178,VICTORIAN GLASS HANGING T-LIGHT,192,2011-08-03 14:33:00,1.06,18073.0,United Kingdom
289141,562222,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,24,2011-08-03 14:33:00,1.25,18073.0,United Kingdom
289142,562222,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,48,2011-08-03 14:33:00,0.95,18073.0,United Kingdom
289143,562222,22697,GREEN REGENCY TEACUP AND SAUCER,12,2011-08-03 14:33:00,2.95,18073.0,United Kingdom
289144,562222,22698,PINK REGENCY TEACUP AND SAUCER,12,2011-08-03 14:33:00,2.95,18073.0,United Kingdom
289145,562222,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2011-08-03 14:33:00,2.95,18073.0,United Kingdom
289146,562222,23172,REGENCY TEA PLATE PINK,12,2011-08-03 14:33:00,1.65,18073.0,United Kingdom
289147,562222,23170,REGENCY TEA PLATE ROSES ,12,2011-08-03 14:33:00,1.65,18073.0,United Kingdom
289148,562222,23171,REGENCY TEA PLATE GREEN ,12,2011-08-03 14:33:00,1.65,18073.0,United Kingdom
289149,562222,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-08-03 14:33:00,8.25,18073.0,United Kingdom
289150,562222,23053,RECYCLED ACAPULCO MAT PINK,2,2011-08-03 14:33:00,8.25,18073.0,United Kingdom
289151,562222,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-08-03 14:33:00,8.25,18073.0,United Kingdom
289152,562222,23049,RECYCLED ACAPULCO MAT RED,2,2011-08-03 14:33:00,8.25,18073.0,United Kingdom
289153,562222,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-08-03 14:33:00,8.25,18073.0,United Kingdom
289154,C562223,22655,VINTAGE RED KITCHEN CABINET,-2,2011-08-03 14:34:00,125.0,15804.0,United Kingdom
289155,562224,22971,QUEENS GUARD COFFEE MUG,36,2011-08-03 14:35:00,2.1,17306.0,United Kingdom
289156,562224,22988,SOLDIERS EGG CUP ,144,2011-08-03 14:35:00,1.06,17306.0,United Kingdom
289157,562224,22900,SET 2 TEA TOWELS I LOVE LONDON ,100,2011-08-03 14:35:00,2.75,17306.0,United Kingdom
289158,562224,22616,PACK OF 12 LONDON TISSUES ,432,2011-08-03 14:35:00,0.25,17306.0,United Kingdom
289159,562225,20727,LUNCH BAG  BLACK SKULL.,1,2011-08-03 14:36:00,1.65,,United Kingdom
289160,562225,22383,LUNCH BAG SUKI DESIGN ,1,2011-08-03 14:36:00,1.65,,United Kingdom
289161,562225,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1,2011-08-03 14:36:00,1.45,,United Kingdom
289162,562233,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-03 14:54:00,12.75,14972.0,United Kingdom
289163,562233,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-08-03 14:54:00,9.95,14972.0,United Kingdom
289164,562233,23147,SINGLE ANTIQUE ROSE HOOK IVORY,1,2011-08-03 14:54:00,1.45,14972.0,United Kingdom
289165,562233,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,2011-08-03 14:54:00,3.29,14972.0,United Kingdom
289166,562233,21470,FLOWER VINE RAFFIA FOOD COVER,2,2011-08-03 14:54:00,3.75,14972.0,United Kingdom
289167,562233,85199S,SMALL HANGING IVORY/RED WOOD BIRD,3,2011-08-03 14:54:00,0.42,14972.0,United Kingdom
289168,562233,21441,BLUE BIRDHOUSE DECORATION,2,2011-08-03 14:54:00,0.85,14972.0,United Kingdom
289169,562233,22295,HEART FILIGREE DOVE LARGE,2,2011-08-03 14:54:00,1.65,14972.0,United Kingdom
289170,562233,22219,LOVEBIRD HANGING DECORATION WHITE ,2,2011-08-03 14:54:00,0.85,14972.0,United Kingdom
289171,562233,22113,GREY HEART HOT WATER BOTTLE,1,2011-08-03 14:54:00,3.75,14972.0,United Kingdom
289172,562233,84843,WHITE SOAP RACK WITH 2 BOTTLES,1,2011-08-03 14:54:00,5.95,14972.0,United Kingdom
289173,562233,23091,ZINC HERB GARDEN CONTAINER,2,2011-08-03 14:54:00,6.25,14972.0,United Kingdom
289174,562233,84818,DANISH ROSE PHOTO FRAME,3,2011-08-03 14:54:00,0.79,14972.0,United Kingdom
289175,562233,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,2011-08-03 14:54:00,3.75,14972.0,United Kingdom
289176,562233,22760,"TRAY, BREAKFAST IN BED",1,2011-08-03 14:54:00,12.75,14972.0,United Kingdom
289177,562233,48187,DOORMAT NEW ENGLAND,1,2011-08-03 14:54:00,7.95,14972.0,United Kingdom
289178,562233,48184,DOORMAT ENGLISH ROSE ,1,2011-08-03 14:54:00,7.95,14972.0,United Kingdom
289179,562233,22430,ENAMEL WATERING CAN CREAM,1,2011-08-03 14:54:00,4.95,14972.0,United Kingdom
289180,562255,22098,BOUDOIR SQUARE TISSUE BOX,36,2011-08-03 15:02:00,0.39,16607.0,United Kingdom
289181,562256,22425,ENAMEL COLANDER CREAM,3,2011-08-03 15:14:00,4.95,15152.0,United Kingdom
289182,562256,22427,ENAMEL FLOWER JUG CREAM,3,2011-08-03 15:14:00,5.95,15152.0,United Kingdom
289183,562256,22428,ENAMEL FIRE BUCKET CREAM,6,2011-08-03 15:14:00,6.95,15152.0,United Kingdom
289184,562256,85054,FRENCH ENAMEL POT W LID,6,2011-08-03 15:14:00,2.95,15152.0,United Kingdom
289185,562256,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-08-03 15:14:00,1.25,15152.0,United Kingdom
289186,562256,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-08-03 15:14:00,1.25,15152.0,United Kingdom
289187,562256,22842,BISCUIT TIN VINTAGE RED,2,2011-08-03 15:14:00,6.75,15152.0,United Kingdom
289188,562256,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-08-03 15:14:00,1.65,15152.0,United Kingdom
289189,562256,22624,IVORY KITCHEN SCALES,2,2011-08-03 15:14:00,8.5,15152.0,United Kingdom
289190,562256,22625,RED KITCHEN SCALES,2,2011-08-03 15:14:00,8.5,15152.0,United Kingdom
289191,562256,22845,VINTAGE CREAM CAT FOOD CONTAINER,4,2011-08-03 15:14:00,6.35,15152.0,United Kingdom
289192,562256,22852,DOG BOWL VINTAGE CREAM,4,2011-08-03 15:14:00,4.25,15152.0,United Kingdom
289193,562256,22853,CAT BOWL VINTAGE CREAM,6,2011-08-03 15:14:00,3.25,15152.0,United Kingdom
289194,562256,22844,VINTAGE CREAM DOG FOOD CONTAINER,4,2011-08-03 15:14:00,8.5,15152.0,United Kingdom
289195,562256,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-08-03 15:14:00,7.95,15152.0,United Kingdom
289196,562256,22840,ROUND CAKE TIN VINTAGE RED,2,2011-08-03 15:14:00,7.95,15152.0,United Kingdom
289197,562256,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-08-03 15:14:00,3.75,15152.0,United Kingdom
289198,562256,21470,FLOWER VINE RAFFIA FOOD COVER,6,2011-08-03 15:14:00,3.75,15152.0,United Kingdom
289199,562256,84880,WHITE WIRE EGG HOLDER,3,2011-08-03 15:14:00,7.5,15152.0,United Kingdom
289200,562256,21871,SAVE THE PLANET MUG,12,2011-08-03 15:14:00,1.25,15152.0,United Kingdom
289201,562257,21135,VICTORIAN  METAL POSTCARD SPRING,88,2011-08-03 15:14:00,1.69,17848.0,United Kingdom
289202,562258,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-08-03 15:28:00,1.45,16348.0,United Kingdom
289203,562258,21094,SET/6 RED SPOTTY PAPER PLATES,3,2011-08-03 15:28:00,0.85,16348.0,United Kingdom
289204,562258,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,2011-08-03 15:28:00,0.85,16348.0,United Kingdom
289205,562258,47594B,SCOTTIES DESIGN WASHBAG,1,2011-08-03 15:28:00,1.95,16348.0,United Kingdom
289206,562258,47594A,CAROUSEL DESIGN WASHBAG,1,2011-08-03 15:28:00,1.95,16348.0,United Kingdom
289207,562258,21246,RED RETROSPOT BIG BOWL,1,2011-08-03 15:28:00,4.95,16348.0,United Kingdom
289208,562258,21832,CHOCOLATE CALCULATOR,1,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289209,562258,21094,SET/6 RED SPOTTY PAPER PLATES,2,2011-08-03 15:28:00,0.85,16348.0,United Kingdom
289210,562258,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2011-08-03 15:28:00,3.25,16348.0,United Kingdom
289211,562258,20980,36 PENCILS TUBE POSY,2,2011-08-03 15:28:00,1.25,16348.0,United Kingdom
289212,562258,21832,CHOCOLATE CALCULATOR,1,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289213,562258,22992,REVOLVER WOODEN RULER ,5,2011-08-03 15:28:00,1.95,16348.0,United Kingdom
289214,562258,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289215,562258,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289216,562258,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289217,562258,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289218,562258,82582,AREA PATROLLED METAL SIGN,4,2011-08-03 15:28:00,2.1,16348.0,United Kingdom
289219,562258,20992,JAZZ HEARTS PURSE NOTEBOOK,2,2011-08-03 15:28:00,0.39,16348.0,United Kingdom
289220,562258,21466,RED FLOWER CROCHET FOOD COVER,1,2011-08-03 15:28:00,3.75,16348.0,United Kingdom
289221,562258,22197,POPCORN HOLDER,2,2011-08-03 15:28:00,0.85,16348.0,United Kingdom
289222,562258,21467,CHERRY CROCHET FOOD COVER,1,2011-08-03 15:28:00,3.75,16348.0,United Kingdom
289223,562258,21471,STRAWBERRY RAFFIA FOOD COVER,1,2011-08-03 15:28:00,3.75,16348.0,United Kingdom
289224,562258,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-08-03 15:28:00,0.85,16348.0,United Kingdom
289225,562258,21533,RETROSPOT LARGE MILK JUG,1,2011-08-03 15:28:00,4.95,16348.0,United Kingdom
289226,562258,21539,RED RETROSPOT BUTTER DISH,1,2011-08-03 15:28:00,4.95,16348.0,United Kingdom
289227,562258,21832,CHOCOLATE CALCULATOR,1,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289228,562258,22561,WOODEN SCHOOL COLOURING SET,2,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289229,562258,21531,RED RETROSPOT SUGAR JAM BOWL,1,2011-08-03 15:28:00,2.55,16348.0,United Kingdom
289230,562258,20985,HEART CALCULATOR,2,2011-08-03 15:28:00,1.25,16348.0,United Kingdom
289231,562258,22925,BLUE GIANT GARDEN THERMOMETER,1,2011-08-03 15:28:00,5.95,16348.0,United Kingdom
289232,562258,22928,YELLOW GIANT GARDEN THERMOMETER,1,2011-08-03 15:28:00,5.95,16348.0,United Kingdom
289233,562258,22927,GREEN GIANT GARDEN THERMOMETER,1,2011-08-03 15:28:00,5.95,16348.0,United Kingdom
289234,562258,22421,LIPSTICK PEN FUSCHIA,4,2011-08-03 15:28:00,0.42,16348.0,United Kingdom
289235,562258,22419,LIPSTICK PEN RED,3,2011-08-03 15:28:00,0.42,16348.0,United Kingdom
289236,562258,21086,SET/6 RED SPOTTY PAPER CUPS,2,2011-08-03 15:28:00,0.65,16348.0,United Kingdom
289237,562258,10135,COLOURING PENCILS BROWN TUBE,1,2011-08-03 15:28:00,1.25,16348.0,United Kingdom
289238,562258,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-08-03 15:28:00,0.39,16348.0,United Kingdom
289239,562258,22561,WOODEN SCHOOL COLOURING SET,1,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289240,562258,22418,10 COLOUR SPACEBOY PEN,12,2011-08-03 15:28:00,0.85,16348.0,United Kingdom
289241,562258,84968D,SET OF 16 VINTAGE RED CUTLERY,1,2011-08-03 15:28:00,12.75,16348.0,United Kingdom
289242,562258,22561,WOODEN SCHOOL COLOURING SET,1,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289243,562258,23096,PETIT TRAY CHIC,2,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289244,562258,22892,SET OF SALT AND PEPPER TOADSTOOLS,1,2011-08-03 15:28:00,1.25,16348.0,United Kingdom
289245,562258,20979,36 PENCILS TUBE RED RETROSPOT,2,2011-08-03 15:28:00,1.25,16348.0,United Kingdom
289246,562258,20984,12 PENCILS TALL TUBE POSY,2,2011-08-03 15:28:00,0.29,16348.0,United Kingdom
289247,562258,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,2011-08-03 15:28:00,0.85,16348.0,United Kingdom
289248,562258,10135,COLOURING PENCILS BROWN TUBE,1,2011-08-03 15:28:00,1.25,16348.0,United Kingdom
289249,562258,21535,RED RETROSPOT SMALL MILK JUG,1,2011-08-03 15:28:00,2.55,16348.0,United Kingdom
289250,562258,21242,RED RETROSPOT PLATE ,12,2011-08-03 15:28:00,1.69,16348.0,United Kingdom
289251,562258,23096,PETIT TRAY CHIC,2,2011-08-03 15:28:00,1.65,16348.0,United Kingdom
289252,562258,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-08-03 15:28:00,1.45,16348.0,United Kingdom
289253,562258,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,2011-08-03 15:28:00,1.25,16348.0,United Kingdom
289254,562258,22620,4 TRADITIONAL SPINNING TOPS,2,2011-08-03 15:28:00,1.45,16348.0,United Kingdom
289255,562258,21086,SET/6 RED SPOTTY PAPER CUPS,3,2011-08-03 15:28:00,0.65,16348.0,United Kingdom
289256,562258,23287,RED VINTAGE SPOT BEAKER,9,2011-08-03 15:28:00,0.85,16348.0,United Kingdom
289257,562259,22559,SEASIDE FLYING DISC,12,2011-08-03 15:34:00,1.25,15400.0,United Kingdom
289258,562259,21718,RED METAL BEACH SPADE ,48,2011-08-03 15:34:00,1.25,15400.0,United Kingdom
289259,562259,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,12,2011-08-03 15:34:00,0.85,15400.0,United Kingdom
289260,562260,23204,CHARLOTTE BAG APPLES DESIGN,30,2011-08-03 15:38:00,0.85,13408.0,United Kingdom
289261,562260,23205,CHARLOTTE BAG VINTAGE ALPHABET ,30,2011-08-03 15:38:00,0.85,13408.0,United Kingdom
289262,562260,22431,WATERING CAN BLUE ELEPHANT,48,2011-08-03 15:38:00,1.65,13408.0,United Kingdom
289263,562260,22745,POPPY'S PLAYHOUSE BEDROOM ,12,2011-08-03 15:38:00,2.1,13408.0,United Kingdom
289264,562260,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,2011-08-03 15:38:00,0.85,13408.0,United Kingdom
289265,562260,23012,GLASS APOTHECARY BOTTLE PERFUME,12,2011-08-03 15:38:00,3.45,13408.0,United Kingdom
289266,562260,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,2011-08-03 15:38:00,3.45,13408.0,United Kingdom
289267,562260,23013,GLASS APOTHECARY BOTTLE TONIC,12,2011-08-03 15:38:00,3.45,13408.0,United Kingdom
289268,562260,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-08-03 15:38:00,0.85,13408.0,United Kingdom
289269,562260,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-08-03 15:38:00,0.42,13408.0,United Kingdom
289270,562260,22908,PACK OF 20 NAPKINS RED APPLES,24,2011-08-03 15:38:00,0.85,13408.0,United Kingdom
289271,562260,21914,BLUE HARMONICA IN BOX ,12,2011-08-03 15:38:00,1.25,13408.0,United Kingdom
289272,562260,21915,RED  HARMONICA IN BOX ,12,2011-08-03 15:38:00,1.25,13408.0,United Kingdom
289273,562260,22355,CHARLOTTE BAG SUKI DESIGN,30,2011-08-03 15:38:00,0.85,13408.0,United Kingdom
289274,562260,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-08-03 15:38:00,1.65,13408.0,United Kingdom
289275,562260,21936,RED RETROSPOT PICNIC BAG,10,2011-08-03 15:38:00,2.95,13408.0,United Kingdom
289276,562261,23189,SET OF 12 FORK CANDLES,48,2011-08-03 15:38:00,2.49,13408.0,United Kingdom
289277,562262,22080,RIBBON REEL POLKADOTS ,40,2011-08-03 15:39:00,1.65,13408.0,United Kingdom
289278,562263,22809,SET OF 6 T-LIGHTS SANTA,1,2011-08-03 15:45:00,2.95,17514.0,United Kingdom
289279,562263,22810,SET OF 6 T-LIGHTS SNOWMEN,1,2011-08-03 15:45:00,2.95,17514.0,United Kingdom
289280,562263,84341B,SMALL PINK MAGIC CHRISTMAS TREE,10,2011-08-03 15:45:00,0.38,17514.0,United Kingdom
289281,562263,79066K,RETRO MOD TRAY,4,2011-08-03 15:45:00,0.85,17514.0,United Kingdom
289282,562263,23323,WHITE WICKER STAR ,5,2011-08-03 15:45:00,2.1,17514.0,United Kingdom
289283,562263,22694,WICKER STAR ,3,2011-08-03 15:45:00,2.1,17514.0,United Kingdom
289284,562263,21014,SWISS CHALET TREE DECORATION ,6,2011-08-03 15:45:00,0.85,17514.0,United Kingdom
289285,562263,21015,DARK BIRD HOUSE TREE DECORATION,2,2011-08-03 15:45:00,0.85,17514.0,United Kingdom
289286,562263,22268,DECORATION SITTING BUNNY,10,2011-08-03 15:45:00,0.19,17514.0,United Kingdom
289287,562263,22429,ENAMEL MEASURING JUG CREAM,2,2011-08-03 15:45:00,4.25,17514.0,United Kingdom
289288,562263,22483,RED GINGHAM TEDDY BEAR ,1,2011-08-03 15:45:00,2.95,17514.0,United Kingdom
289289,562263,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-03 15:45:00,2.95,17514.0,United Kingdom
289290,562263,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-08-03 15:45:00,2.95,17514.0,United Kingdom
289291,562263,21533,RETROSPOT LARGE MILK JUG,1,2011-08-03 15:45:00,4.95,17514.0,United Kingdom
289292,562263,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,2011-08-03 15:45:00,3.25,17514.0,United Kingdom
289293,562263,22065,CHRISTMAS PUDDING TRINKET POT ,2,2011-08-03 15:45:00,1.45,17514.0,United Kingdom
289294,562263,23067,HANGING ENGRAVED METAL HEART,4,2011-08-03 15:45:00,4.15,17514.0,United Kingdom
289295,562263,23061,VINTAGE EMBOSSED HEART,6,2011-08-03 15:45:00,1.25,17514.0,United Kingdom
289296,562263,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-08-03 15:45:00,1.65,17514.0,United Kingdom
289297,562263,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-08-03 15:45:00,2.95,17514.0,United Kingdom
289298,562263,23298,SPOTTY BUNTING,1,2011-08-03 15:45:00,4.95,17514.0,United Kingdom
289299,562263,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,2011-08-03 15:45:00,2.08,17514.0,United Kingdom
289300,562263,23344,JUMBO BAG 50'S CHRISTMAS ,2,2011-08-03 15:45:00,2.08,17514.0,United Kingdom
289301,562263,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2011-08-03 15:45:00,0.85,17514.0,United Kingdom
289302,562263,21078,SET/20 STRAWBERRY PAPER NAPKINS ,3,2011-08-03 15:45:00,0.85,17514.0,United Kingdom
289303,562263,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,3,2011-08-03 15:45:00,0.85,17514.0,United Kingdom
289304,562263,85212,MINI PAINTED GARDEN DECORATION ,12,2011-08-03 15:45:00,0.29,17514.0,United Kingdom
289305,562263,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-08-03 15:45:00,1.25,17514.0,United Kingdom
289306,562263,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,3,2011-08-03 15:45:00,0.42,17514.0,United Kingdom
289307,562263,84971S,SMALL HEART FLOWERS HOOK ,5,2011-08-03 15:45:00,0.85,17514.0,United Kingdom
289308,562263,47504K,ENGLISH ROSE GARDEN SECATEURS,3,2011-08-03 15:45:00,0.79,17514.0,United Kingdom
289309,562263,47504H,ENGLISH ROSE SPIRIT LEVEL ,2,2011-08-03 15:45:00,0.79,17514.0,United Kingdom
289310,562263,22193,RED DINER WALL CLOCK,1,2011-08-03 15:45:00,8.5,17514.0,United Kingdom
289311,562263,85099F,JUMBO BAG STRAWBERRY,5,2011-08-03 15:45:00,2.08,17514.0,United Kingdom
289312,562263,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-08-03 15:45:00,2.08,17514.0,United Kingdom
289313,562263,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-08-03 15:45:00,2.08,17514.0,United Kingdom
289314,562263,22386,JUMBO BAG PINK POLKADOT,4,2011-08-03 15:45:00,2.08,17514.0,United Kingdom
289315,562263,85099B,JUMBO BAG RED RETROSPOT,4,2011-08-03 15:45:00,2.08,17514.0,United Kingdom
289316,562263,22696,WICKER WREATH LARGE,2,2011-08-03 15:45:00,1.95,17514.0,United Kingdom
289317,562263,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-08-03 15:45:00,6.25,17514.0,United Kingdom
289318,562264,21094,SET/6 RED SPOTTY PAPER PLATES,4,2011-08-03 16:14:00,0.83,,United Kingdom
289319,562264,21096,SET/6 FRUIT SALAD  PAPER PLATES,1,2011-08-03 16:14:00,0.83,,United Kingdom
289320,562264,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2011-08-03 16:14:00,4.96,,United Kingdom
289321,562264,21172,PARTY METAL SIGN ,3,2011-08-03 16:14:00,4.13,,United Kingdom
289322,562264,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-08-03 16:14:00,1.25,,United Kingdom
289323,562264,21224,SET/4 SKULL BADGES,1,2011-08-03 16:14:00,0.83,,United Kingdom
289324,562264,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-08-03 16:14:00,2.46,,United Kingdom
289325,562264,21313,GLASS HEART T-LIGHT HOLDER ,5,2011-08-03 16:14:00,1.63,,United Kingdom
289326,562264,21314,SMALL GLASS HEART TRINKET POT,7,2011-08-03 16:14:00,4.13,,United Kingdom
289327,562264,21447,12 IVORY ROSE PEG PLACE SETTINGS,8,2011-08-03 16:14:00,2.46,,United Kingdom
289328,562264,21455,PAINTED YELLOW WOODEN DAISY,2,2011-08-03 16:14:00,0.83,,United Kingdom
289329,562264,21471,STRAWBERRY RAFFIA FOOD COVER,4,2011-08-03 16:14:00,3.29,,United Kingdom
289330,562264,21519,GIN & TONIC DIET GREETING CARD ,1,2011-08-03 16:14:00,0.83,,United Kingdom
289331,562264,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-08-03 16:14:00,15.79,,United Kingdom
289332,562264,21671,RED SPOT CERAMIC DRAWER KNOB,1,2011-08-03 16:14:00,3.29,,United Kingdom
289333,562264,21679,SKULLS  STICKERS,1,2011-08-03 16:14:00,1.63,,United Kingdom
289334,562264,21700,BIG DOUGHNUT FRIDGE MAGNETS,6,2011-08-03 16:14:00,1.38,,United Kingdom
289335,562264,21713,CITRONELLA CANDLE FLOWERPOT,2,2011-08-03 16:14:00,4.13,,United Kingdom
289336,562264,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,2,2011-08-03 16:14:00,4.96,,United Kingdom
289337,562264,21716,BOYS VINTAGE TIN SEASIDE BUCKET,3,2011-08-03 16:14:00,4.96,,United Kingdom
289338,562264,21718,RED METAL BEACH SPADE ,3,2011-08-03 16:14:00,2.46,,United Kingdom
289339,562264,21741,COSY SLIPPER SHOES LARGE GREEN,1,2011-08-03 16:14:00,5.79,,United Kingdom
289340,562264,21880,RED RETROSPOT TAPE,2,2011-08-03 16:14:00,0.42,,United Kingdom
289341,562264,21905,MORE BUTTER METAL SIGN ,2,2011-08-03 16:14:00,1.63,,United Kingdom
289342,562264,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-08-03 16:14:00,4.13,,United Kingdom
289343,562264,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-08-03 16:14:00,4.13,,United Kingdom
289344,562264,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-08-03 16:14:00,4.13,,United Kingdom
289345,562264,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-08-03 16:14:00,2.46,,United Kingdom
289346,562264,21933,PINK VINTAGE PAISLEY PICNIC BAG,3,2011-08-03 16:14:00,2.46,,United Kingdom
289347,562264,21935,SUKI  SHOULDER BAG,1,2011-08-03 16:14:00,3.29,,United Kingdom
289348,562264,21936,RED RETROSPOT PICNIC BAG,1,2011-08-03 16:14:00,5.79,,United Kingdom
289349,562264,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-08-03 16:14:00,2.92,,United Kingdom
289350,562264,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-08-03 16:14:00,1.25,,United Kingdom
289351,562264,21990,MODERN FLORAL STATIONERY SET,2,2011-08-03 16:14:00,2.46,,United Kingdom
289352,562264,22035,VINTAGE CARAVAN GREETING CARD ,1,2011-08-03 16:14:00,0.83,,United Kingdom
289353,562264,22077,6 RIBBONS RUSTIC CHARM,2,2011-08-03 16:14:00,3.29,,United Kingdom
289354,562264,22078,RIBBON REEL LACE DESIGN ,1,2011-08-03 16:14:00,4.13,,United Kingdom
289355,562264,22083,PAPER CHAIN KIT RETROSPOT,5,2011-08-03 16:14:00,5.79,,United Kingdom
289356,562264,22090,PAPER BUNTING RETROSPOT,6,2011-08-03 16:14:00,5.79,,United Kingdom
289357,562264,22109,FULL ENGLISH BREAKFAST PLATE,2,2011-08-03 16:14:00,7.46,,United Kingdom
289358,562264,22131,FOOD CONTAINER SET 3 LOVE HEART ,1,2011-08-03 16:14:00,4.13,,United Kingdom
289359,562264,22147,FELTCRAFT BUTTERFLY HEARTS,1,2011-08-03 16:14:00,3.29,,United Kingdom
289360,562264,22161,HEART DECORATION RUSTIC HANGING ,1,2011-08-03 16:14:00,0.79,,United Kingdom
289361,562264,22175,PINK OWL SOFT TOY,1,2011-08-03 16:14:00,5.79,,United Kingdom
289362,562264,22182,CAKE STAND VICTORIAN FILIGREE SMALL,2,2011-08-03 16:14:00,4.13,,United Kingdom
289363,562264,22197,POPCORN HOLDER,1,2011-08-03 16:14:00,1.63,,United Kingdom
289364,562264,22227,HANGING HEART MIRROR DECORATION ,1,2011-08-03 16:14:00,1.25,,United Kingdom
289365,562264,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,1,2011-08-03 16:14:00,1.63,,United Kingdom
289366,562264,22271,FELTCRAFT DOLL ROSIE,1,2011-08-03 16:14:00,5.79,,United Kingdom
289367,562264,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,2011-08-03 16:14:00,5.79,,United Kingdom
289368,562264,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-08-03 16:14:00,1.63,,United Kingdom
